UID,Lat,Lon,CO,PM10,PM25,AQI
2294,35.6107617,139.7209728,4.5,16,46,46
2295,35.62048,139.7190949,3.4,20,46,46
2296,35.6523419,139.6906188,5.6,17,42,42
2297,35.623234,139.6791096,,15,50,50
2298,35.5574135,139.739658,0.1,15,42,42
2299,35.6459694,139.6527696,0.1,11,38,38
2300,35.6353876,139.6639439,5,14,114,114
2301,35.665852,139.6129633,2.3,14,46,46
2302,139.6979483,35.6639824,5.6,14,38,38
2303,35.6725192,139.6619179,2.3,15,42,42
2304,35.7186665,139.6410508,1.2,11,30,30
2305,35.6905576,139.6022801,2.3,11,38,38
2306,35.7667444,139.7358464,3.4,11,50,50
2307,35.733175,139.7892187,0.1,14,25,25
2308,35.7594916,139.7080991,4.5,11,34,34
2309,35.7609858,139.7053993,4.5,13,53,53
2310,35.7426712,139.6051615,0.1,13,30,30
2311,35.7430642,139.6519574,4.5,14,25,25
2312,35.780169,139.7764368,3.4,10,30,30
2313,35.7698847,139.8258076,1.2,11,34,34
2314,35.7442829,139.8777713,2.3,7,21,21
2315,35.760881,139.8530918,3.4,13,46,46
2316,35.7089796,139.8850996,0.1,8,21,21
2317,35.6449815,139.3398402,3.4,13,42,42
2318,35.6270643,139.2875235,3.4,9,38,38
2319,35.7140031,139.407832,1.2,9,34,34
2320,35.7129094,139.5562777,1.2,10,34,34
2321,35.6924731,139.5609588,1.2,7,50,50
2322,35.5486643,139.4463734,3.4,5,25,25
2323,35.5870081,139.4801917,1.2,9,34,34
2324,35.6994789,139.5029888,1.2,8,30,30
2325,35.7277664,139.4765284,1.2,8,38,38
2326,35.6622228,139.4280321,1.2,4,30,30
2327,35.6818819,139.4322254,1.2,11,25,25
2328,35.6351587,139.5704251,,11,42,42
2329,35.751674,139.4257765,3.4,13,30,30
2330,35.7795448,139.5213976,0.1,11,42,42
2331,35.7536757,139.5177432,1.2,2,30,30
2332,35.6348734,139.4321221,0.1,10,42,42
2333,35.7269409,139.5507441,1.2,8,25,25
2334,35.7749158,139.3357916,1.2,10,38,38
2335,35.4730184,139.550824,4.5,12,13,13
2336,35.5449367,139.5710302,3.4,8,42,42
2337,35.5319642,139.7339958,3.4,24,50,50
2338,35.520696,139.7293047,3.4,26,46,46
2339,139.6944548,35.5234152,2.3,13,55,55
2340,35.5444427,139.6863883,1.2,8,50,50
2341,35.5759822,139.6559397,1.2,14,46,46
2342,35.5988151,139.6139897,2.3,7,25,25
2343,35.6080359,139.6144752,,8,38,
2344,35.6142569,139.571721,2.3,10,9,10
2345,35.5890499,139.5857075,3.4,6,30,30
2346,35.5847839,139.5788445,3.4,10,13,13
2347,35.598815,139.5253039,3.4,7,17,17
2348,35.5213336,139.4078666,2.3,10,17,17
2349,35.5714621,139.3731765,,,,
2350,35.447034,139.3588225,,,,
2351,34.9961517,138.4068596,2.3,8,30,30
2352,34.9827997,138.3434077,2.3,18,13,18
2353,34.9701126,138.3803683,2.3,16,38,16
2354,34.9468408,138.3502113,2.3,10,30,30
2355,138.3681231,34.9377221,2.3,15,17,17
2356,35.0010535,138.522188,2.3,17,34,34
2357,35.0605799,138.5277892,,11,46,46
2358,34.7028462,137.7153826,2.3,10,42,42
2359,34.7626425,137.7163104,3.4,8,25,25
2360,34.7073048,137.7492163,3.4,6,25,25
2361,35.1121253,138.9168963,2.3,,30,30
2362,35.152569,138.6788614,,17,21,21
2363,34.7827959,138.0166132,3.4,10,9,10
2364,34.6658332,138.055009,3.4,26,46,46
2365,138.9136693,35.1978602,2.3,20,34,34
2366,34.7184738,137.5316173,2.3,41,25,41
2367,35.2111341,136.9021811,3.4,11,46,46
2368,35.2045755,136.883864,3.4,12,38,38
2369,35.1320084,136.902397,4.5,10,13,13
2370,35.1064907,136.8420082,1.2,10,42,42
2371,35.0692633,136.9367224,4.5,11,46,46
2372,34.7170906,137.3442443,2.3,12,65,65
2373,34.7252537,137.447835,2.3,11,25,25
2374,34.7632176,137.4145777,2.3,19,53,53
2375,35.0850546,137.140234,3.4,39,82,
2376,35.0818764,137.1908228,3.4,34,85,
2377,36.8285978,137.4084174,,20,17,20
2378,36.5943787,136.9131698,3.4,5,13,13
2379,36.7824552,137.0796145,3.4,11,21,21
2380,136.2231494,36.057393,,18,30,30
2381,35.4977512,135.7509074,,12,38,38
2382,35.9916096,136.4879554,,11,38,38
2383,35.9703178,136.1843432,,25,42,42
2384,36.1907393,136.1441424,,12,46,46
2385,35.0265401,135.7414062,2.3,10,46,46
2386,35.0215931,135.7311017,2.3,6,25,25
2387,34.9386679,135.732879,4.5,18,50,50
2388,34.988509,135.8120388,2.3,11,17,17
2389,34.9727944,135.6965387,4.5,13,30,30
2390,35.5227574,134.2120041,3.4,43,21,
2391,35.4376044,133.3415547,,2,38,38
2392,131.851239,34.6778114,,10,38,38
2393,33.8719213,130.9743691,3.4,10,57,57
2394,130.8074766,33.9014008,4.5,21,46,46
2395,33.8952852,130.8293832,3.4,20,63,63
2396,33.8863808,130.8503177,3.4,10,53,53
2397,130.7999005,33.8682348,5.6,28,57,57
2398,130.507407,33.3205781,,,,
2399,33.2528646,131.6807768,3.4,19,,19
2400,33.2479575,131.7191957,3.4,9,46,46
2401,33.1476582,131.6568487,1.2,7,42,42
2402,33.1868849,131.5416007,1.2,6,34,34
2403,131.5944599,33.2368408,1.2,10,53,53
2404,33.2345359,131.60805,1.2,8,38,38
2405,33.2489479,131.8755159,4.5,20,42,42
2406,130.5421946,31.3734237,,24,59,59
2407,36.1876041,139.7454768,0.1,26,42,42
2408,35.7334675,139.7551411,3.4,25,34,34
2409,35.7193411,139.7347261,1.2,21,50,50
2410,35.720146,139.8152203,3.4,14,42,42
2411,35.6007639,139.7526768,3.4,27,50,50
2412,35.6196845,139.6824955,4.5,13,42,42
2413,35.5950494,139.705675,4.5,18,50,50
2414,35.601837,139.6928451,4.5,15,57,57
2415,35.5698639,139.692984,2.3,18,42,42
2416,35.6516036,139.595188,2.3,13,46,46
2417,35.7003943,139.6824123,2.3,11,42,42
2418,35.7191772,139.6198888,1.2,10,21,21
2419,35.7417998,139.7261064,4.5,15,42,42
2420,35.765373,139.664239,4.5,10,21,21
2421,35.7864301,139.869265,3.4,9,21,21
2422,35.6819353,139.8771072,2.3,10,25,25
2423,139.8707921,35.6536742,2.3,18,25,25
2424,35.6615706,139.3201415,3.4,5,57,57
2425,35.710973,139.5388378,1.2,8,25,25
2426,35.6690707,139.4772781,1.2,7,34,34
2427,35.6664956,139.5544659,1.2,12,30,30
2428,35.7586854,139.4708139,3.4,8,30,30
2429,35.7280514,139.5344455,1.2,16,34,34
2430,35.7501633,139.5578842,1.2,10,25,25
2431,43.0627818,141.3535986,3.4,14,53,53
2432,43.0846596,141.348531,2.3,11,53,53
2433,43.0815046,141.2908586,2.3,7,21,21
2434,139.2201926,37.9812309,2.3,15,57,57
2435,37.934262,139.0910515,2.3,15,30,30
2436,37.9352197,139.0793191,2.3,16,50,50
2437,139.1017792,37.8725183,2.3,13,17,17
2438,139.0158999,37.7645901,2.3,16,25,25
2439,37.4698375,138.8599755,2.3,11,30,30
2440,35.6538687,136.0618676,,10,42,42
2441,33.8883761,132.7327337,2.3,19,50,50
2442,31.930847,131.3708887,,,46,
2443,33.8415754,132.7273814,1.2,16,59,59
2444,35.043415,138.4834635,2.3,20,17,20
2445,37.4940417,139.925646,,4,17,17
2446,37.3909309,140.3965114,,9,25,25
2447,36.9632779,140.8926893,,13,34,34
2448,37.6399941,140.9503931,,6,17,17
2449,37.9520161,139.3304337,,16,30,30
2450,37.1030215,138.2436183,,6,46,46
2451,37.1271061,140.2016157,,1,30,30
2452,140.9983584,37.2657039,,7,5,7
2453,33.5921525,131.1958158,,1,61,61
2454,32.9647028,131.9043903,,10,46,46
2455,43.1035192,141.3735165,2.3,21,30,30
2456,39.8897535,139.8494688,,12,34,34
2457,39.3850629,140.0519015,,8,30,30
2458,35.6552445,139.9011729,3.4,21,53,53
2459,137.5560801,34.8031458,2.3,8,38,38
2460,34.3290287,136.8242772,,12,72,72
2461,36.5526977,136.606179,2.3,16,25,25
2462,36.3028188,136.3170379,,19,30,30
2463,36.8924072,136.7791296,,14,34,34
2464,34.7971277,135.8077442,3.4,12,30,30
2465,34.7278915,135.4805223,3.4,24,59,59
2466,135.4910043,34.6231765,4.5,30,38,38
2467,34.7085309,135.5137526,4.5,21,46,46
2468,34.8249827,135.4475754,3.4,13,17,17
2469,34.2478173,135.1379903,,26,42,42
2470,34.2332133,135.1444738,,18,46,46
2471,34.1854807,135.1804026,,15,53,53
2472,34.243593,135.2874876,,17,42,42
2473,34.2611508,135.198158,,13,50,50
2474,35.3462402,132.750888,,9,38,38
2475,35.2046731,132.4994755,,8,57,57
2476,35.4263066,133.2481876,,2,30,30
2477,35.0111175,132.2214858,,5,46,46
2478,33.3896822,133.2730213,,16,53,53
2479,26.2065885,127.6940118,5.6,37,76,76
2480,26.2156788,127.6857172,2.3,37,,37
2481,24.3403337,124.1872098,,10,13,13
2482,26.2674534,127.7237584,2.3,23,,23
2483,26.5934217,127.9877767,,17,61,61
2484,26.1460627,127.6656834,2.3,37,,37
2485,26.356543,127.9724141,,30,,30
2486,24.8035377,125.2879675,,29,57,57
2487,26.2218696,127.7578608,2.3,34,,34
2488,36.5080967,139.9426866,2.3,11,,11
2489,36.5908267,139.8558715,2.3,9,,9
2490,36.567299,139.9198388,2.3,11,,11
2491,36.6004264,139.9415631,2.3,5,,5
2492,139.9977274,36.5495529,2.3,12,,12
2493,36.5594257,139.8825654,2.3,11,,11
2494,36.5618783,139.8843513,2.3,13,,13
2495,36.3408346,139.4503955,3.4,21,,21
2496,36.3813638,139.7303981,1.2,11,21,21
2497,36.2857632,139.6346445,3.4,14,,19
2498,139.7438351,36.3920934,1.2,10,,10
2499,139.5677953,36.2987004,3.4,16,,19
2500,36.5671105,139.7450099,2.3,12,34,34
2501,36.5693884,139.7565727,2.3,4,,4
2502,36.7506911,139.6074403,,12,,12
2503,36.7260792,139.6825563,,7,,7
2504,139.7197402,36.8318901,,5,,5
2505,139.8019725,36.315327,2.3,12,,12
2506,36.4327692,139.9935687,2.3,11,,11
2507,36.8706646,140.0155745,,,17,17
2508,36.8066862,139.924054,,13,,13
2509,36.9689393,140.0549511,,10,34,34
2510,36.384685,139.8775758,1.2,18,,18
2511,36.4392483,139.9102926,2.3,14,,14
2512,36.4445976,139.9073982,2.3,18,,18
2513,36.4673558,140.0933808,2.3,7,25,25
2514,36.230685,139.7421308,2.3,23,,23
2515,36.7616357,140.1300528,,13,,13
2516,35.5748521,140.1283967,2.3,9,25,25
2517,35.694252,140.0979048,2.3,16,50,50
2518,140.1077801,35.6548123,2.3,27,17,27
2519,35.5307047,140.2577594,2.3,5,9,9
2520,140.1241214,35.5356,2.3,24,34,34
2521,35.5124101,140.0864754,2.3,20,53,53
2522,35.4879132,140.0773236,2.3,13,59,59
2523,137.1896254,34.9442828,4.5,6,61,61
2524,34.9626852,137.1418681,4.5,12,38,38
2525,34.9818894,137.1630465,4.5,12,46,46
2526,33.8226691,130.8764012,3.4,14,30,30
2527,33.8615403,130.7601599,4.5,7,53,53
2528,34.7198971,135.2644218,,10,25,25
2529,34.6890031,135.2647223,,13,30,30
2530,135.0981888,34.6938868,4.5,14,38,38
2531,34.6506611,135.1296868,11,23,57,57
2532,34.7140894,135.2298688,,9,38,38
2533,34.6653903,135.1512122,4.5,10,38,38
2534,34.6375983,135.0611739,4.5,20,34,34
2535,34.7075284,135.2025102,,,42,
2536,133.8608574,34.3163693,2.3,16,50,50
2537,35.9148825,139.7270279,2.3,8,21,21
2538,35.906137,139.4926795,1.2,8,34,34
2539,136.0263973,34.7653462,,11,25,25
2540,34.3117723,135.6009134,,9,55,55
2541,35.8958613,139.796987,2.3,6,9,9
2542,34.6795362,138.945316,,,17,17
2543,34.7691995,137.391469,2.3,11,46,46
2544,36.3383216,138.9953683,2.3,5,9,9
2545,36.2589796,138.8941485,2.3,8,21,21
2546,36.5786573,138.8275462,,22,76,
2547,35.8330692,139.6863405,2.3,9,21,21
2548,35.8534393,139.731783,2.3,25,25,25
2549,35.3574404,139.5719462,3.4,10,25,25
2550,35.3388037,139.4916219,3.4,4,17,17
2551,37.0582877,140.8851541,,12,25,25
2552,34.2129111,135.1864158,,19,55,55
2553,28.6506678,77.3156791,16.3,173,176,176
2554,28.6328768,77.2006339,12.7,71,153,153
2555,28.6682245,77.1167427,2.8,106,167,167
2556,28.5651095,77.1752543,12.2,81,151,151
2557,28.5564037,77.0947952,,,,
2558,28.6793308,77.2280838,20.9,139,204,
2559,22.2848797,114.1440747,,7,20,20
2560,22.2828962,114.2193366,,7,27,27
2561,22.3568591,114.1294899,,6,6,9
2562,22.3134092,114.2247003,,7,17,17
2563,22.376491,114.184668,,15,53,53
2564,22.33003,114.159173,,2,18,9
2565,22.4509766,114.1641396,,1,2,9
2566,22.471249,114.360804,4.1,11,29,29
2567,114.1144402,22.3717029,4.9,6,20,20
2568,113.9435389,22.288916,3,3,3,13
2569,22.445058,114.0225516,1.7,13,23,23
2570,22.2800192,114.1853357,4.1,10,30,30
2571,22.2796569,114.1719873,2.8,7,10,10
2572,114.1687333,22.3221146,6.3,5,17,17
2573,106.8950138108166,47.91591095097651,,57,30,
2574,47.929732,106.888629,1.6,41,59,59
2575,47.894281,106.882475,,58,,58
2576,47.863943,106.779094,1.5,40,55,55
2577,1.564044,104.225449,,,,46
2578,1.494618,103.735948,,,,48
2579,2.039756,102.577031,,,,31
2580,1.470115,103.89345,,,,38
2581,6.137142,100.346584,,,,37
2582,5.631469,100.469699,,,,53
2583,6.331585,99.858477,,,,40
2584,6.136110,102.242937,,,,48
2585,5.8114395,102.1344535,,,,38
2586,2.213068,102.234319,,,,31
2587,2.25861,102.172653,,,,40
2588,2.82169,101.811376,,,,61
2589,2.44134,101.867028,,,,35
2590,2.723361,101.968446,,,,32
2591,3.960674,103.382185,,,,38
2592,3.81932,103.296518,,,,40
2593,3.97079,102.348141,,,,42
2594,4.629405,101.116583,,,,54
2595,4.898818,100.679122,,,,46
2596,4.55331,101.08016,,,,54
2597,4.20039,100.663327,,,,51
2598,3.687768,101.524422,,,,42
2599,6.423955,100.184072,,,,19
2600,5.391124,100.386791,,,,33
2601,5.39896,100.403981,,,,57
2602,5.357664,100.294567,,,,56
2603,5.339398,116.163729,,,,35
2604,5.893287,116.043876,,,,37
2605,5.864477,118.091087,,,,32
2606,4.249869,117.935829,,,,44
2607,3.177106,113.041214,,,,51
2608,4.494597,114.042417,,,,38
2609,2.007323,112.936985,,,,22
2610,1.562172,110.388883,,,,38
2611,4.758758,115.013738,,,,28
2612,4.42416,114.012203,,,,37
2613,1.45477,110.491578,,,,39
2614,2.131339,111.523918,,,,58
2615,2.314186,111.83177,,,,29
2616,1.219658,111.464863,,,,21
2617,2.81699,101.623005,,,,50
2618,3.32651,101.258878,,,,42
2619,3.01011,101.40837,,,,47
2620,3.109488,101.638829,,,,31
2621,3.10472,101.556176,,,,35
2622,4.265813,103.432267,,,,51
2623,5.307569,103.120224,,,,38
2624,4.598158,103.434799,,,,45
2625,3.212417,101.682207,,,,38
2626,3.106223,101.717906,,,,36
2627,5.33277,115.238324,,,,36
2628,2.931853,101.681795,,,,50
2629,60.3765042,5.3395257,,8,16,16
2630,60.5465559,5.2850092,,10,17,17
2631,59.7440738,10.2044564,,17,,17
2634,59.7422779,10.2127969,,14,,14
2636,59.1881606,9.6127694,,18,28,28
2637,59.2024496,9.5977618,,15,,19
2638,59.1298424,9.6418042,,29,80,80
2641,58.1474173,7.9873521,,13,,13
2642,7.99214,58.1498688,,6,,6
2643,61.114761,10.4718062,,10,21,21
2644,61.120927,10.464778,,7,18,18
2645,66.3111229,14.1520537,,11,,11
2646,10.8464748,59.9314326,0.1,2,9,9
2647,59.9190221,10.701535,0.1,24,17,24
2649,59.9138688,10.7522454,0.1,20,26,26
2650,59.9330933,10.7259597,0.1,16,8,26
2651,59.8957812,10.8118126,0.1,11,18,26
2652,10.7522454,59.9138688,0.1,12,15,26
2653,59.922,10.67985,0.1,26,,29
2654,59.9374534,10.68556,0.1,10,10,26
2655,59.922951,10.7633049,0,9,14,25
2656,59.9103249,10.7742074,0.1,20,,20
2657,58.9667619,5.7304411,,8,23,23
2658,58.961961,5.7326589,,15,24,24
2660,69.6566879,18.9697816,,41,43,43
2661,69.6492047,18.9553238,,18,,18
2662,63.4328172,10.4104482,,7,12,12
2663,63.4210709,10.393344,,7,17,17
2664,63.4305149,10.3950528,,,,
2665,63.4305149,10.3950528,,3,11,11
2666,62.4722284,6.149482,,7,,7
2667,62.4722284,6.149482,,,,
2668,52.42023,4.83206,,,,
2669,52.398437,4.728581,,9,14,14
2670,52.359714,4.866208,2.4,15,21,21
2671,52.393972,4.870157,,12,44,44
2672,52.44797,4.81673,,,,
2673,52.381331,4.845233,2.1,15,7,22
2674,52.428,4.773,,16,39,39
2675,4.8997,52.358039,,14,34,34
2676,52.389983,4.887811,3.5,14,51,51
2677,54.353333333333,18.635277777778,2.5,36,,36
2678,54.367777777778,18.701111111111,,13,,13
2679,18.6575,54.400833333333,4.1,16,,16
2680,54.560833333333,18.493333333333,1.7,24,,24
2681,54.328333333333,18.557777777778,5.8,22,,22
2682,54.431666666667,18.579722222222,1.5,22,,22
2683,54.085833333333,18.7875,3,34,,34
2684,18.620277777778,54.380277777778,4.6,35,56,56
2685,18.464722222222,54.465555555556,,17,,17
2686,54.525277777778,18.536388888889,,25,,25
2687,46.951111111111,7.4408333333333,,99,,99
2688,46.521944444444,6.6397222222222,,27,,32
2689,46.011111111111,8.9572222222222,,7,2,42
2690,47.541111111111,7.5833333333333,,24,2,38
2691,47.311944444444,7.8205555555556,,21,3,41
2692,46.220277777778,7.3419444444444,,15,,42
2693,46.160277777778,8.9338888888889,,5,1,46
2694,46.813055555556,6.9444444444444,,14,1,48
2695,47.479722222222,8.9047222222222,,12,,38
2696,47.478333333333,8.3644444444444,,,,
2697,47.049444444444,6.9791666666667,,15,,
2698,47.0675,8.4633333333333,,16,,43
2699,46.815277777778,9.8558333333333,,7,,37
2700,46.5475,7.985,,6,,36
2701,47.3775,8.5305555555556,,21,2,38
2702,47.403055555556,8.6133333333333,,20,2,37
2703,50.094238,14.442049,,13,,13
2704,50.072388,14.430673,,13,25,25
2705,50.088065,14.42922,,,,
2706,50.081483,14.442692,,20,53,53
2707,50.073137,14.398141,,36,74,36
2708,50.06643,14.446152,,20,,20
2709,50.111082,14.503096,,14,,17
2710,14.411826,50.042003,,,,
2711,50.122189,14.467578,,13,,24
2712,50.007304,14.445933,,3,18,18
2713,50.04613,14.331413,,34,5,34
2714,14.384639,50.126528,,11,,30
2715,50.062298,14.53782,,20,,20
2716,49.957926,14.0583,,1,21,21
2717,50.143858,14.101784,,16,154,154
2718,50.167412,14.106048,,1,,30
2719,50.428647,14.913859,,12,17,24
2720,49.913512,14.782625,,,,37
2721,49.684943,14.00774,,18,,18
2723,50.267481,14.328226,,,,
2724,48.984388,14.465684,,1,5,24
2725,49.068436,13.614801,,,,36
2726,48.724199,14.723382,,7,,32
2727,49.467242,13.838234,,,,27
2728,49.016088,14.000444,,1,,38
2729,49.411232,14.676389,,9,,11
2730,49.722,13.618538,,17,55,55
2731,49.732448,13.402281,,17,30,30
2732,49.728392,13.37554,,17,55,55
2733,13.381039,49.74733,,11,34,34
2734,49.770125,13.368221,,,,14
2735,49.745991,13.320748,,9,34,34
2736,49.768616,13.423381,,9,5,24
2737,13.352594,49.692786,,16,25,25
2738,49.669584,12.677884,,,,39
2739,50.065862,12.363442,,4,,4
2740,50.230164,12.865711,,,,
2741,12.61538,50.37248,,,,30
2742,12.672818,50.172826,,7,5,26
2743,50.467528,13.412696,,10,,22
2744,50.774151,14.218794,,20,50,50
2745,50.696669,13.847692,,35,,35
2746,13.673418,50.585767,,5,59,59
2747,50.540898,14.119409,,4,,20
2748,13.130143,50.427589,,3,,22
2749,50.510366,13.645272,,10,17,17
2750,50.579835,13.419506,,2,,35
2751,50.789443,14.086799,,20,,37
2752,50.645278,13.85125,,1,74,74
2753,50.376586,13.327622,,6,5,22
2754,13.997873,50.683124,,9,,17
2755,50.683524,14.041195,,9,5,35
2756,50.661094,14.043063,,3,,17
2757,50.698042,14.537345,,2,,2
2758,50.938219,15.080288,,,,
2759,50.727364,15.162156,,15,,
2760,50.764938,15.053897,,,,
2761,50.789645,15.319683,,,,19
2762,50.195363,15.846376,,15,46,46
2763,50.17763,15.83839,,15,,35
2764,15.85009,50.66044,,,,40
2766,50.581815,15.893956,,,,
2767,16.651802,49.758121,,,,
2768,50.0422,15.739414,,10,,19
2769,50.024038,15.763549,,10,25,25
2770,49.735086,16.034196,,,,37
2771,49.401595,15.610246,,8,5,8
2772,49.159154,15.439048,,,,27
2773,49.573394,15.080278,,14,5,29
2774,49.223438,15.865778,,21,,21
2775,49.216089,16.613836,,17,,17
2776,16.580812,49.165261,,19,55,55
2777,49.208161,16.642517,,17,42,42
2778,49.18962,16.569538,,7,,2
2779,16.613661,49.185882,,16,30,30
2780,49.205461,16.59727,,,,
2781,49.198091,16.593643,,3,30,30
2782,49.148973,16.696217,,2,42,42
2783,48.881355,16.085817,,20,,35
2784,48.791768,16.724496,,6,68,68
2785,48.842956,16.060127,,20,34,35
2786,50.24224,17.19018,,8,,31
2787,49.601462,17.238073,,11,38,38
2788,49.451656,17.454159,,12,30,30
2789,49.467857,17.114726,,10,,10
2790,49.047818,18.007828,,,,39
2791,49.067951,17.466849,,17,,17
2792,49.232905,17.667175,,12,25,25
2793,49.50261,18.53856,,,,41
2794,49.777141,17.541947,,,,39
2795,49.748958,18.609726,,16,55,55
2796,49.67179,18.351071,,1,53,53
2797,49.790978,18.406836,,19,38,38
2798,49.863796,18.551453,,11,34,34
2799,49.839849,18.289976,,22,50,50
2800,49.839189,18.263689,,20,,26
2801,49.82486,18.263655,,30,,30
2802,49.825295,18.159276,,35,,26
2803,49.856259,18.269741,,33,72,72
2804,49.807057,18.339138,,16,53,53
2805,49.87566,18.433608,,68,,68
2806,49.94499,17.90953,,3,13,16
2807,49.796041,18.24718,,17,38,38
2808,49.720936,18.089306,,12,65,65
2809,49.672379,18.643037,,14,,16
2810,49.668114,18.677799,,11,53,53
2811,18.422873,49.92468,,17,13,24
2812,48.53111111,14.574722222222,,4,9,4
2813,48.1610363888889,16.3929202777778,,10,,10
2814,48.274444444,14.3147222,0.1,9,9,9
2815,47.60472222222222,15.673055555555555,,10,,10
2816,48.8786111,15.04666667,,8,,8
2817,48.72111111,15.94222222,,10,13,13
2818,48.14388889,16.958055555556,,,,
2819,48.276666667,15.936111111,,3,,3
2820,48.33472,16.729445,,30,,30
2821,48.528888888888886,15.942777777777778,,8,,8
2822,48.5786111,16.5805556,,10,,10
2823,16.20694444,47.96,,,,
2824,48.0508333,16.6766667,,,,
2825,48.0861111,16.3022222,0.1,10,,0
2826,48.40944444,15.620277778,,,,
2827,17.0713889,48.1094444,,14,,14
2828,47.77028,16.76639,0.1,7,13,13
2829,48.329166666667,16.063333333333,,,,
2830,48.2252778,14.23888889,0.1,10,17,10
2831,48.1620694444444,16.5256138888889,,7,13,7
2832,48.04511111111111,14.772277777777779,,9,,9
2833,48.39172,13.67114,,5,9,9
2834,14.0355556,48.165001,,,,
2835,48.212500000000006,15.634166666666665,,,,
2836,16.474444444444444,48.144999999999996,0.1,10,17,17
2837,48.04944444444444,14.442777777777778,,7,5,7
2838,48.086111111,16.433333333,,11,,11
2839,47.84,16.52806,0.1,19,17,19
2840,47.56722222222223,14.243611111111111,,11,,
2841,47.81416667,16.255,,13,,13
2842,47.8055556,13.043333,0.1,17,,17
2843,47.9719444,13.60083333,,,,1
2844,48.12027778,14.878333,,12,,12
2845,47.81722222222223,13.030833333333334,,12,,12
2846,47.71611111111111,13.632222222222223,,7,13,13
2847,48.257777777777775,13.039722222222222,,7,25,25
2848,48.219517,16.345552,,7,25,25
2849,48.261086388889,16.396953055556,,,,
2850,48.205,16.30975,,15,25,25
2851,48.235369722222,16.301563611111,,,,
2852,48.145,16.511111111111,,,,
2853,48.30611944444444,14.297502777777778,,5,5,5
2854,48.1376191666667,16.2953641666667,,3,,
2855,48.2263608333333,16.458345,,15,25,25
2856,48.20944444444445,14.436944444444444,0.1,10,17,10
2857,48.1871469444444,16.3393311111111,,14,,14
2858,48.21488888888889,14.42172222222222,0.1,1,9,
2859,47.7975,13.053611111111111,0.1,19,,19
2860,48.2167394444444,16.3809180555556,0.1,11,21,21
2861,48.2013,15.6204,0.1,4,,4
2862,48.156708611111,16.476050833333,,,,
2863,48.08444444444444,14.49111111111111,,55,,
2864,48.35333333,15.74694444,,11,,11
2865,47.691111111111105,13.108055555555556,,14,,14
2866,48.083333333333336,16.33722222222222,,11,,11
2867,16.330277777777777,48.08388888888889,,14,17,17
2868,48.323333,14.2977778,0.1,6,5,6
2869,48.30277777777778,14.28277777777778,0.1,58,102,
2870,48.1743530555556,16.3614172222222,,13,,13
2871,48.184144166667,16.406597222222,,,,
2872,48.00083333333333,13.667499999999999,,8,13,13
2873,47.6830556,13.1,0.1,10,,10
2874,47.5818083,12.1724111,,10,,10
2875,16.335277777778,48.296388888889,,,,
2876,48.386111111111,16.1825,,,,
2877,48.278888888888886,14.365833333333333,0.1,8,9,9
2878,15.625277777778,47.221111111111,,,,
2879,46.835,14.843611111111112,,19,59,59
2880,47.067011111111114,15.493688888888888,,7,,7
2881,47.041666666667,15.433055555556,,,,
2882,47.28286,15.971852,,,,
2883,15.956111,46.7675,,5,,5
2884,47.093613,15.414722,,8,,8
2885,47.047222,16.078888,,10,,10
2886,47.15407,13.50508,,20,,20
2887,46.842,14.529,,11,,11
2888,47.34806,15.882222,,5,,5
2889,46.65195,15.36778,,,,
2890,46.708333,14.891667,,10,,10
2891,46.81388888888888,15.212777777777777,,7,,7
2892,46.62661666666667,14.299144444444444,,12,30,30
2893,46.935,13.195833,,10,,10
2894,47.12583333333333,13.808333333333334,0.1,19,,19
2895,47.3825,15.089166666666667,,19,,19
2896,14.676666666666666,47.17833333333333,,11,,11
2897,15.152777777777779,47.04472222222222,,10,21,21
2898,47.27129,11.4169445,,15,,15
2899,46.80138888888889,13.493888888888888,,10,,10
2900,46.55693,13.70541,,12,,12
2901,10.74413658,47.44757414,,,,
2902,12.066633,47.4885583,,10,,10
2903,15.253333333333,47.409444444444,,,,
2904,47.44583333333333,15.29032,,10,,10
2905,47.21037,14.825277777777778,,10,,10
2906,47.06924,15.431945,0.1,11,,11
2907,47.37555555555556,15.0745,0.1,9,,9
2908,47.059175,15.4682,,,,
2909,46.62556,14.31806,,,,
2910,47.1925,14.753333,,10,,10
2911,47.12027777777778,15.351111111111111,,15,,15
2912,47.20638888888889,15.345833333333333,,10,,10
2913,47.3961111,15.1469444,,,,
2914,46.77833333333333,15.540555555555555,,18,30,30
2915,46.763889,14.8222222,,22,,22
2916,47.069443,15.404388,,16,,16
2917,15.323611111111111,47.135555555555555,,17,,17
2918,46.771111,14.365833333333332,,10,,10
2919,46.6125,13.841389,,16,,16
2920,46.8277383,12.76561793,,,,
2921,47.063333333333,15.086666666667,,,,
2922,47.2626194,11.3923611,0.1,16,,16
2923,47.055611,15.416603,0.1,13,,13
2924,47.4689167,11.958036,,15,,15
2925,47.348774,11.692028,,14,,14
2926,47.3499917,11.6945417,,10,,10
2927,9.5976958333333,47.239444,,,,
2928,11.390653,47.2395528,,12,,12
2929,47.4285528,11.8718028,,12,,12
2930,46.61027777777778,14.398333333333333,,10,,10
2931,47.27807,11.512497,,16,,16
2932,47.33941,16.20808,,10,,10
2933,47.35888888888889,15.10361111111111,,12,,12
2934,46.67861111111111,12.974444444444444,0.1,4,,4
2935,48.29639,16.335278,,44,,
