UID,Lat,Lon,CO,PM10,PM25,AQI
5024,41.964444444445,8.8202777777777,,13,,26
5025,42.535825,9.4759777777779,,16,,16
5026,42.671336111111,9.4346444444446,,13,50,50
5027,9.4517694444444,42.7001,,17,,26
5028,41.918297222222,8.7367694444444,,16,,41
5029,42.236025,9.1900194444447,,12,34,34
5030,-20.889805555556,55.469119444444,,,,
5031,-20.884583333333,55.453927777778,,21,15,17
5032,-20.910583333333,55.618916666667,,,,5
5033,-21.334444444445,55.458888888889,,13,8,
5034,-21.312802777778,55.474075,,12,,
5035,55.57995,-21.202894444444,,19,,
5036,-21.294333333334,55.627916666667,,9,3,3
5037,55.470805555556,-20.8935,,,,
5038,-20.943172222222,55.317572222222,,,,
5039,-21.257772222222,55.375069444444,,,,
5040,-20.935036111111,55.613322222222,,,,
5041,-20.936347222222,55.326058333333,,,,
5042,-20.931230555556,55.332322222222,,,,
5043,-21.278166666667,55.403694444445,,,,1
5044,43.404997222222,5.0644444444444,,22,46,46
5045,43.402222222222,4.9822222222224,,20,46,46
5046,43.400277777778,4.7963888888887,,27,46,46
5047,43.458888888889,4.9341666666668,,21,46,46
5048,43.510555555555,5.2197222222221,,3,,
5049,43.675555555556,4.628611111111,,17,97,
5050,43.585,5.0063888888888,,7,,
5051,43.399583333333,5.1147222222223,,22,46,46
5052,43.419722222222,5.212777777778,,4,,
5053,43.638936111111,5.1011111111114,,28,46,46
5054,44.85827,-0.58431,,14,,18
5055,44.80037713777639,-0.58939129114151,,13,17,22
5056,44.84950,-0.54500,,21,,21
5057,44.84157821485918,-0.5811649560928345,,25,,25
5058,44.84135950226751,-0.6510807573795319,,14,,18
5059,44.90032000362692,-0.5158598721027374,,15,38,38
5060,43.31084,-0.39058,,5,17,21
5061,43.30957,-0.31697,,6,,20
5062,43.47954,-1.48973,,13,,24
5063,43.49405342722232,-1.528749167919159,,19,,24
5064,43.37555,-0.53867,,5,,20
5065,43.83866,-0.81330,,4,,4
5066,45.19006,0.72720,,10,,21
5067,44.19209,0.62369,,11,,23
5068,43.70861,-1.05194,,9,9,11
5069,43.31103,-0.35178,,13,,22
5070,43.896077,-0.49145,,10,21,21
5071,44.508838,0.142632,,25,17,25
5072,46.162558333333,-1.1536027777775,,18,25,
5073,46.13515,-1.1170416666668,,10,,
5074,46.586916666666,0.35858333333316,,15,,
5075,45.608819444445,0.099722222222037,,34,,
5076,45.694725,-0.32336111111133,,25,,
5077,46.329586111111,-0.45888888888892,,15,13,
5078,46.258583333333,-0.48422222222214,,10,,
5079,45.647413888889,0.16716666666683,,14,25,
5080,45.886183333333,0.58148333333343,,21,,
5081,46.161611111111,-1.2112027777776,,19,42,
5082,46.153722222222,-1.1456111111111,,19,,
5083,46.158055555555,-1.1561944444443,,29,,
5084,46.824363888889,-0.13546111111118,,16,,
5085,46.143172222222,-0.39604166666671,,9,,
5086,46.321744444445,-0.46597222222208,,27,,
5087,0.32357499999996,46.570002777778,,28,,
5088,46.583958333334,0.34560277777775,0.1,20,42,
5089,43.8369444,4.36,,13,153,153
5090,43.8369444,4.36,,,97,97
5091,43.609606,3.898782,,482,80,80
5092,43.591486,3.886814,,10,91,91
5093,43.6777778,4.0916667,,13,150,150
5094,42.683533,2.903513,,,59,59
5095,42.695548,2.900528,,24,101,101
5096,43.692637,3.800213,,,75,75
5097,44.0547222,4.6997222,,15,74,74
5098,40.816101,-73.902199,1.2,,7,7
5099,40.9848784,-72.6151169,,,28,46
5100,42.6425,-73.7547,1.2,,23,35
5101,43.0994,-75.225,,,5,5
5102,42.8781,-78.8094,,,5,5
5103,43.1461,-77.5481,,,8,8
5104,41.4994,-74.0097,,,60,
5105,42.0972,-77.2103,,,12,34
5106,40.73,-73.984459,1.2,,13,42
5107,12.7053545,101.1818364,0.1,17,30,30
5108,53.200903,-6.1110741,,,,
5109,53.7238764,-9.0017356,,,,
5110,52.8474255,-8.9887384,,,,
5111,53.7275564,-7.793109,,,,
5112,53.3218816,-6.2655052,,3,11,16
5113,-26.6905776,153.0970012,,14,,14
5114,-27.4713496,153.0999006,0.1,14,27,14
5115,-27.4625808,153.0243736,0.1,11,25,25
5116,-27.5356035,152.9988638,0.1,10,22,22
5117,-27.6494826,152.7745553,0.1,12,21,21
5118,151.5928597,-27.3686662,,14,25,
5119,-23.7970452,151.1094282,,17,27,27
5120,-23.826203,151.1394214,,17,35,35
5121,151.2221394,-23.8713851,,11,18,18
5122,-23.8571946,151.2695779,,10,10,10
5123,-23.948248,151.3531058,,11,16,16
5124,-21.1539007,149.166332,,29,,29
5125,-19.5929618,147.3263424,,11,,
5126,-27.4223392,153.1205277,,7,,
5127,153.0353208,-27.5005578,0.1,,,
5128,-27.4747498,153.0169365,0.1,12,25,25
5129,-23.8427554,151.2580825,,19,10,19
5130,-19.2816831,146.7899399,,17,,
5131,-19.2576268,146.8178707,,,,
5132,-20.7255087,139.5001094,,12,,12
5133,-27.6122393,153.1261424,0.1,9,19,19
5134,46.5546503,15.6458812,0.1,16,,16
5135,46.2397495,15.2677063,0.1,14,,21
5136,46.6506459,16.1955862,,18,,22
5137,45.9549755,13.6493044,,30,,30
5138,15.0453138,46.1503563,0.1,3,,9
5139,46.1311,14.9961,,20,,20
5140,45.548059,13.7301877,,5,,27
5141,-45.579045667164,-72.049964505825,7.9,72,173,173
5142,35.8555556,14.5333333,,17,26,27
5143,14.5087283,35.8809528,,,,
5144,36.0611111,14.2091667,1.3,15,29,39
5145,45.320794444444,14.483511111111,0.1,40,,47
5146,45.10975,14.138972222222,,11,,39
5147,45.294166666667,14.513888888889,0.1,20,61,0
5148,14.388333333333,45.402222222222,3.4,14,,14
5149,45.331666666667,14.425555555556,,9,,9
5150,45.800338888889,15.974072222222,0,17,,17
5151,16.399616666667,45.477961111111,,12,,2
5152,45.764947222222,16.006469444444,0.1,15,,0
5153,45.288611111111,14.528333333333,0.1,20,46,0
5154,45.181330555556,14.101011111111,,13,,13
5155,14.383888888889,45.368888888889,0.1,,,0
5156,45.488955555556,16.373777777778,0,,,3
5157,45.846775,15.939175,,24,,24
5158,45.479055555556,16.780666666667,,8,,22
5159,45.458125,16.388355555556,0.1,14,,14
5160,45.313333333333,14.482777777778,,40,,40
5161,45.823716666667,16.035825,0.1,7,,7
5162,45.159472222222,17.9951,,,38,38
5163,45.134305555556,14.167166666667,,14,,14
5164,45.204147222222,14.070761111111,0.1,8,,3
5165,44.980422222222,14.122108333333,0.1,1,,23
5166,45.472441666667,18.039125,,5,,5
5167,49.276386111111,2.4821666666669,,11,,11
5168,49.868888888889,2.2398055555558,,14,,14
5169,50.129447222222,1.6108333333332,,11,,11
5170,49.851333333334,3.2839999999998,,15,53,15
5171,49.259552777778,2.4743972222222,,11,30,30
5172,49.297919444444,2.5174444444447,,10,,10
5173,49.613108333333,3.2233416666664,,20,,
5174,49.460194444444,2.1091111111108,,33,,
5175,49.9025,2.3045555555555,,12,53,53
5176,49.877219444444,2.2825,,37,,37
5177,49.843055555556,3.2822222222221,,34,,34
5178,49.435933333333,2.0842916666665,,42,87,87
5179,-5.3520111,36.1271589,0.1,30,,30
5180,36.140751,-5.353585,,,,
5181,36.140751,-5.353585,,,,41
5182,37.689508,-1.7010499413752176,,21,,29
5183,37.99396,-1.1446283152486572,,11,,27
5184,37.694224,-1.064626476033654,,28,,28
5185,37.604871,-0.9140453543723606,,28,,29
5186,37.60339,-0.9749027186018782,0,21,,28
5187,37.574442,-0.9265572870801666,,16,,16
5188,119.1328,28.080022,,,,
5190,19.095361,108.651775,3.5,15,9,15
5191,18.775147,109.516925,4.8,12,50,50
5192,19.521134,109.580811,4,13,55,55
5193,19.258404,110.47465,5.3,17,17,17
5194,37.943123,115.218021,,,,
5195,38.516168,114.990251,,,,
5196,18.7425672,109.1780975,9,20,17,20
5197,27.980866,119.630237,7,56,152,152
5198,26.6266,106.6243,,,,
5199,41.615,120.3939,4.6,48,107,107
5200,41.5647,120.4247,5.5,52,38,52
5201,120.4486,41.5672,3.7,38,38,38
5202,41.5931,120.4439,5.5,58,59,59
5203,42.2217,123.7153,1.9,26,53,53
5204,42.2864,123.8489,8.2,23,63,63
5205,42.3022,123.8139,5.5,40,57,57
5206,123.1417,41.2894,3.7,58,76,76
5207,41.2736,123.1761,6.4,79,109,109
5208,41.2553,123.15,3.7,58,91,91
5209,41.1953,123.2,4.6,54,70,70
5210,42.0486,121.6592,5.5,47,59,59
5211,42.0228,121.6722,4.6,59,65,65
5212,42.0186,121.6561,2.8,53,72,72
5213,42.053486,123.526876,,,,
5214,,,,,,
5215,41.765,123.41,4.6,33,57,57
5216,41.8336,123.542,3.7,53,63,63
5217,,,,,,
5218,41.7561,123.535,3.7,56,78,78
5219,40.1194,124.3678,5.5,50,61,61
5220,40.1461,124.3933,3.7,29,38,38
5221,124.4256,40.1503,4.6,40,25,40
5222,40.0625,124.3303,4.6,35,46,46
5223,40.6511,122.215,3.7,43,102,102
5224,40.7094,122.2703,4.6,64,95,95
5225,40.6592,122.2414,4.6,54,34,54
5226,41.1042,121.835,15.4,26,25,26
5227,40.7736,120.8631,8.2,55,65,65
5228,40.715,120.8478,8.2,47,55,55
5229,40.7514,120.8392,7.3,58,59,59
5230,40.7136,120.9092,8.2,52,61,61
5231,41.0833,122.9481,6.4,77,97,97
5232,41.0228,123.1289,7.3,16,34,34
5233,41.0971,122.9642,9.1,65,104,104
5234,41.1442,123.0485,10,92,95,95
5235,41.0931,123.011,6.4,53,78,78
5236,41.8864,124.0878,1.9,48,53,53
5237,123.9,41.8594,3.7,69,97,97
5238,41.8625,124.0383,3.7,46,91,91
5239,123.9169,41.8828,5.5,51,87,87
5240,41.8469,123.81,4.6,23,72,72
5241,41.2692,123.7989,9.1,12,50,50
5242,40.8333,121.045,7.3,52,72,72
5243,41.1222,121.1178,8.2,54,76,76
5244,41.1219,121.2008,6.4,47,72,72
5246,19.6408,110.7827,4.1,14,42,42
5247,19.6208,110.7477,5.4,13,46,46
5248,110.802,19.5508,10.5,20,61,61
5249,18.8297,110.3979,5.9,33,59,
5250,18.7908,110.3569,9,2,61,61
5251,19.6928,110.3239,5.3,13,50,50
5252,19.3505,110.0986,,69,127,
5253,19.76,110.006,6.4,20,59,59
5254,19.91205,109.69053,1.8,20,55,55
5255,110.03572,18.50844,5.7,20,46,46
5256,19.0408,109.8372,5.9,8,46,46
5258,19.276,109.0605,3.8,16,38,38
5259,18.7983,110.3933,4.7,12,57,57
5260,33.573723,130.3166608,,20,38,38
5261,37.574391,43.7387312,,50,,50
5262,40.788132,29.524634,,52,,52
5263,40.068055555556,-0.20694444444444,0.1,16,13,26
5264,39.930555555556,-0.60333333333333,0.1,17,53,53
5265,40.735,-0.16944444444444,,11,42,38
5266,21.32374479,-158.0886127,,20,25,
5267,-155.77813,19.117561,,,53,
5268,21.30758,-157.85542,2.8,17,30,3
5269,19.2039,-155.4801833,,,25,
5270,19.71756222,-155.1105295,,,61,
5271,21.39283293,-157.969126,,20,25,
5272,20.78099679,-156.4463732,,,25,
5273,21.30383819,-157.8711711,,,13,23
5274,36.04874,-115.052881,0.1,15,10,22
5275,-115.357048,35.785671,0.1,9,28,28
5276,36.141895,-115.078725,0.1,40,79,79
5277,36.163959,-115.113916,0.1,23,33,33
5278,-115.12293,36.19126,0.1,18,61,61
5279,51.547469,5.838202,,,,0
5280,51.535901,5.808593,,,,0
5281,51.653729,4.515271,,18,,18
5282,52.56359,4.8617,,9,9,9
5283,51.86742,4.35524,,21,,21
5284,51.89361,4.48759,,15,35,35
5285,51.92139,4.40139,,21,36,36
5286,51.93207,4.22799,,21,47,47
5287,52.257356,5.235903,,2,,24
5288,52.334003,4.774006,1.9,11,26,26
5289,52.489303,4.640531,,7,1,7
5290,52.448011,4.816706,,8,32,32
5291,51.870069,4.318061,,,,0
5292,51.89113,4.48066,,,,0
5293,51.86942,4.58007,,16,27,27
5294,51.93858,4.4307,,19,30,30
5295,51.92711,4.46136,,14,20,20
5296,52.235083,5.181552,,9,22,22
5297,52.327450178713,4.7150713205337,,8,,26
5298,35.978125,-114.846298,0.1,19,10,20
5299,36.106372,-115.253352,0.1,17,20,21
5300,36.173416,-115.332714,0.1,16,29,29
5301,36.270583,-115.238256,0.1,30,57,57
5302,44.104498,-115.972386,,,12,12
5303,45.931389,-116.11528,,,34,
5304,42.87667,-112.45972,,,,0
5305,43.823017,-115.838557,,,36,36
5306,47.788827,-116.804419,,,21,21
5307,46.408352,-116.992533,,,25,
5308,44.890197,-116.1065,,,17,
5309,46.721932,-116.95918,,,9,
5310,43.464717,-112.046535,,,21,
5311,43.600699,-116.347853,3,21,,36
5312,43.682489,-114.371231,,,16,16
5313,43.618889,-116.213611,,7,,29
5314,42.87667,-112.44,,,,0
5315,45.181897,-113.890285,,,13,13
5316,-116.885902,47.3386,,,35,35
5317,47.536712,-116.236867,,11,,
5318,47.316858,-116.570627,,,5,5
5319,48.292122,-116.556669,,15,38,38
5320,43.58031,-116.562676,,14,13,33
5321,42.56505,-114.494767,,,21,21
5322,42.2575385,-83.2110375,0.2,,20,34
5323,43.5944677,-83.8888647,,,25,25
5324,-83.1763145,42.3222599,,19,22,22
5325,42.3205673,-83.0746799,,,27,27
5326,-83.6874562,43.0125274,,,14,34
5327,42.9633599,-85.6680863,1.3,,20,35
5328,44.314739,-84.7647496,,,14,29
5329,42.2917069,-85.5872286,,,15,15
5330,-84.5555347,42.732535,,,13,41
5331,-82.4249142,42.9708634,,,17,40
5332,-84.3460896,46.521858,,,13,26
5333,46.3454921,-85.9465471,,,18,27
5334,42.0039331,-83.9449417,,,16,42
5335,42.2411499,-83.6129939,,,19,38
5336,38.8577,-77.05922,0.1,,,22
5337,39.02473,-77.48925,,,,24
5338,37.34438,-77.25925,,,,
5339,38.07657,-78.50397,,,,20
5340,37.35748,-77.59355,,,,20
5341,38.20087,-77.37742,,,,22
5342,-77.76772,38.47367,,,,18
5343,38.77335,-77.10468,0.1,,17,23
5344,39.28101,-78.08157,,,14,21
5345,37.103733,-76.387017,0.1,,,22
5346,37.60613,-77.2188,0.1,,,19
5347,38.66373,-78.50442,,,,
5348,38.85287,-77.63462,,,,
5349,37.62668,-79.51257,,,,20
5350,38.47753,-78.81952,,,,21
5351,36.89117,-81.25423,,,,21
5352,38.5228,-78.43487,,,17,22
5353,38.48123,-77.3704,,,,20
5354,36.90118,-76.43808,0.1,,,21
5355,36.66525,-76.73078,,,,21
5356,37.28342,-79.88452,0.1,,21,21
5357,37.55652,-77.40027,0.1,,32,32
5358,39.81336,-120.47069,,,25,25
5359,35.7533,-118.417,,,,
5360,39.166017,-120.148833,,,9,34
5361,38.93568,-121.09959,,7,21,
5362,-121.30208,38.88563,,7,13,
5363,37.793635,-122.263356,7.1,,25,25
5364,36.69731,-119.0188,,,,
5365,-118.811,36.1344,,,,
5366,38.167275,-121.68841667,1.4,,21,31
5367,52.9822,-122.4922,,23,13,23
5368,52.963,-122.4972,,,,
5369,52.9664,-122.5167,,,,
5370,52.1416,-122.1527,,5,,15
5371,47.2988,123.945,4.6,20,50,50
5372,22.195833,113.544722,4.6,25,2,25
5373,22.16,113.565,4.6,18,21,21
5374,113.542778,22.213889,4.6,11,2,14
5375,22.158083,113.554591,3.7,31,64,64
5376,37.518636,130.7970965,2,43,61,83
5377,,,,,,
5378,32.7563401,129.8608154,,15,68,68
5379,32.7055946,129.8495726,,42,85,85
5380,32.7762734,129.9518412,,20,50,50
5381,32.865381,129.7858478,,24,55,55
5382,41.087733,28.982773,16,,186,16
5383,51.88786,4.38881,,,,0
5384,51.97764,4.12124,,17,47,47
5385,51.4645,3.745,,,,0
5386,52.42023,4.83206,,8,,8
5387,4.601842,52.463039,2.3,11,2,11
5388,52.493992,4.601986,1.6,11,9,11
5389,4.77082,52.28013,,7,,26
5390,52.4744,4.6288,,,,
5391,4.579343,52.478871,,40,32,40
5392,32.008986,112.122415,10.6,71,173,173
5393,30.235194444444,115.06247222222,10.9,66,152,152
5394,115.07666666667,30.202777777778,10.9,58,149,149
5395,30.175988888889,114.94926944444,10,71,153,153
5396,30.206602777778,114.90141388889,16.3,60,137,137
5397,30.209944444444,115.02638888889,10,65,147,147
5398,32.395,111.04194444444,6.4,57,122,122
5399,32.649444444444,110.78,6.4,54,137,137
5400,32.638888888889,110.72583333333,8.2,52,117,117
5401,32.571388888889,110.88388888889,7.3,40,102,102
5402,32.835175,110.81148611111,,,,
5403,112.155,32.019722222222,8.6,58,119,119
5404,32.056388888889,112.13916666667,10.6,71,159,159
5405,32.1145,112.18355,8.5,79,173,173
5406,112.21097222222,32.090333333333,8,54,99,99
5407,30.394527777778,114.88777777778,6.4,31,104,104
5408,30.371666666667,114.89861111111,10.9,53,102,102
5409,30.413333333333,114.81305555556,9.1,71,97,97
5410,30.928333333333,113.91555555556,10,69,151,151
5411,30.920419444444,113.93840833333,9.3,63,152,152
5412,30.448888888889,114.89527777778,4,48,82,82
5413,30.471922222222,114.90745555556,11.8,50,93,93
5414,29.821111111111,114.32305555556,10,35,102,102
5415,29.513611111111,114.17638888889,10,37,102,102
5416,114.32367777778,29.885558333333,12.7,54,151,151
5417,29.817816666667,114.32328333333,12,80,172,172
5418,42.298279,-72.333904,,,13,35
5419,45.3986511,-71.8999973,0.2,,20,20
5420,45.4765446,-75.7012723,0.2,,20,20
5421,45.460585,-75.734517,0.2,,20,20
5422,46.8595807,-71.4527369,0.2,,5,16
5423,47.4383405,-72.7839311,0.2,,18,18
5424,45.6520586,-74.3398015,0.2,,18,20
5425,48.5727866,-72.10333,0.1,,16,14
5426,-71.2439762,46.8270056,0.2,,9,20
5427,47.32,-70.83,0.1,,18,18
5428,-73.712409,45.6066487,0.2,,7,20
5429,46.5394009,-72.7637461,0.2,,31,17
5430,45.833333,-73.416667,0.2,,38,38
5431,46.5526339,-72.7439004,0.2,,12,17
5432,46.3731756,-72.5060933,0.2,,16,17
5433,46.3451065,-72.5635874,0.2,,20,20
5434,46.5504129,-75.4960308,0.1,,7,13
5435,45.4424435,-73.4685068,0.2,,12,20
5436,-69.5359854,47.835957,0.2,,22,22
5437,46.8032826,-71.242796,0.2,,7,16
5438,46.777886,-71.316132,0.2,,20,26
5439,46.8857366,-71.3760692,0.2,,31,31
5440,-72.5428333,46.3432059,0.2,,31,31
5441,-71.896945,45.394072,0.2,,20,20
5442,48.5706148,-77.9494546,0.2,,7,16
5443,48.2342362,-79.0187836,0.2,,16,16
5444,46.9801031,-70.5565719,0.2,,,21
5445,46.8032826,-71.242796,0.2,,9,26
5446,46.7860396,-71.3612884,0.2,,9,26
5447,46.8122626,-71.2022196,0.2,,18,26
5448,45.5322844,-73.4882977,0.2,,12,20
5449,47.2075221,-78.7246393,0.2,,7,20
5450,48.4280529,-71.0684923,0.1,,9,14
5451,48.422992,-71.054055,0.1,,9,14
5452,-71.184256,48.425545,0.1,,9,14
5453,46.718235,-79.10012,0.2,,18,20
5454,47.6445035,-68.9357761,0.2,,22,22
5455,-73.2000611,45.596337,0.2,,22,22
5456,46.0442881,-73.1096553,0.2,,22,72
5457,46.0442881,-73.1096553,0.2,,22,29
5458,45.08672,-74.174698,0.2,,16,20
5459,45.6509289,-73.5348244,6.4,,15,19
5460,45.580647,-73.533583,6.4,,9,9
5461,45.5934096,-73.6376591,6.4,,27,27
5462,45.4660102,-73.6336838,6.4,,18,
5463,45.5524684,-73.5395631,6,,21,21
5464,45.652208,-73.528776,6.4,,9,19
5465,45.5524684,-73.5395631,6.4,,21,
5466,45.45764,-73.749697,6.4,,6,19
5467,45.508512,-73.563352,6.4,,12,19
5468,45.4032761,-73.9503608,6.4,,9,
5469,53.2033494,-105.7530705,,,17,
5470,52.1333972,-106.6832385,,,46,
5471,50.285069,-107.7971722,,,,
5472,50.454722,-104.606667,,,42,42
5473,57.1492,-111.6424,,,10,
5474,56.448889,-111.038056,,,8,8
5475,55.1963,-119.3968,,,10,
5476,53.80012,-112.9278,,,16,16
5477,51.0471506,-114.0731477,3,,15,15
5478,51.0801475,-114.1452723,0.2,,15,15
5479,51.95,-114.7,,,15,15
5480,55.262203,-118.785948,,,15,
5481,53.220056,-114.983408,,,28,28
5482,53.5444364,-113.4987608,3.4,,21,21
5483,53.5482115,-113.3680856,2.3,,17,17
5484,53.5000575,-113.526047,2.3,,17,17
5485,53.593611,-116.392778,,,12,12
5486,53.6824,-112.8681,,,38,38
5487,58.7084,-111.1764,,,151,2
5488,57.189406,-111.640504,,,57,57
5489,56.7328,-111.3902,3,,9,9
5490,56.751386,-111.476596,,,24,24
5491,53.698756,-113.222831,,,33,33
5492,53.306507,-114.200347,,,,24
5493,55.1766364,-118.8077555,2,,69,2
5494,53.4273011,-117.544067,,,33,33
5495,53.7604,-112.8802,,,31,31
5496,49.7161843,-112.800586,2.3,,16,16
5497,50.0488873,-110.6811172,2,,13,13
5498,-114.4199,53.633,,,12,12
5499,52.298622,-113.793438,6.5,,17,
5500,53.8436,-113.0992,,,49,49
5501,55.405,-118.275,,,32,32
5502,-117.091111,53.1325,,,12,12
5503,53.3724355,-114.7686293,,,11,11
5504,53.564411,-113.562583,,,68,68
5505,16.46226,107.596351,,,,
5506,105.3673,21.33847,,,,
5507,20.9416,107.1158,,,,
5508,126.9779692,37.566535,5.6,23,34,34
5509,37.6583599,126.8320201,4.5,51,34,51
5510,35.1595454,126.8526012,6.7,36,72,72
5511,37.5034138,126.7660309,4.5,27,78,78
5512,37.4449168,127.1388684,6.7,40,50,50
5513,37.2635727,127.0286009,5.6,38,57,57
5514,37.3798877,126.8031025,5.6,26,17,26
5515,37.3218778,126.8308848,3.4,27,46,46
5516,126.9568209,37.3942527,4.5,25,53,53
5517,37.4562557,126.7052062,5.6,28,61,61
5518,36.815129,127.1138939,5.6,34,70,70
5519,36.3504119,127.3845475,3.4,40,61,61
5520,36.6424341,127.4890319,6.7,29,68,68
5521,35.1795543,129.0756416,6.7,24,70,70
5522,35.5383773,129.3113596,12.3,35,76,76
5523,35.8714354,128.601445,6.7,31,65,65
5524,36.119485,128.3445734,5.6,25,53,53
5525,36.0190178,129.3434808,8.9,16,25,25
5526,35.2285451,128.8893517,6.7,41,68,68
5527,128.1076213,35.1799817,4.5,39,61,61
5528,34.9406968,127.6958882,3.4,28,59,59
5529,34.950637,127.4872135,5.6,33,53,53
5530,34.7603737,127.6622221,4.5,24,59,59
5531,35.9676772,126.7366293,6.7,34,76,76
5532,35.9482858,126.9575991,4.5,55,114,114
5533,35.8242238,127.1479532,5.6,40,59,59
5534,12.97378,101.212844,0.1,14,30,30
5535,16.702783,98.541772,0,66,122,122
5536,43.0620958,141.3543763,2.3,8,30,30
5537,38.268215,140.8693558,2.3,1,30,30
5538,35.4437078,139.6380256,3.4,8,38,38
5539,36.6485496,138.1942432,,9,21,21
5540,35.1814464,136.906398,4.5,8,25,25
5541,35.0823947,137.1562491,3.4,39,82,
5542,35.0116363,135.7680294,4.5,11,46,46
5543,34.6937378,135.5021651,0.1,14,34,34
5544,34.690083,135.1955112,5.6,14,50,50
5545,34.815149,134.6853528,3.4,7,38,38
5546,34.7337339,135.4063757,4.5,16,50,50
5547,34.7569503,134.8411775,4.5,11,72,72
5548,34.3852029,132.4552927,3.4,20,53,53
5549,33.9578307,130.941459,3.4,4,17,17
5550,33.8391574,132.7655752,4.5,23,50,50
5551,33.5903547,130.4017155,,29,68,68
5552,33.1799153,129.7151101,4.5,26,68,68
5553,32.5074371,130.6017433,,52,87,87
5554,34.4858993,133.3623127,2.3,17,57,57
5555,35.5612568,139.7160511,0.1,20,61,61
5556,35.8617292,139.6454822,2.3,88,21,88
5557,139.7241712,35.8077379,4.5,30,68,68
5558,35.7996715,139.4686101,3.4,14,55,55
5559,35.6072668,140.1062907,2.3,31,89,89
5560,35.7219115,139.9310099,6.7,18,70,70
5561,35.6947058,139.982618,6.7,31,85,85
5562,35.4978377,140.1156648,2.3,6,78,78
5563,31.5965535,130.5571158,3.4,49,151,151
5564,35.2813412,139.6722005,2.3,14,57,57
5565,136.7606537,35.4232984,,10,34,34
5566,133.7720841,34.5850134,3.4,5,9,9
5567,34.6551456,133.9195019,3.4,10,46,46
5568,34.3427879,134.046574,3.4,24,50,50
5569,35.5714621,139.3731765,5.6,22,46,46
5570,36.5551124,139.8828072,2.3,13,34,34
5571,35.6728535,139.8174097,5.6,25,59,59
5572,35.6092261,139.7301861,3.4,11,63,63
5573,139.6981712,35.6414629,5.6,28,61,61
5574,35.6465721,139.6532473,0.1,14,46,46
5575,35.7356234,139.6516577,3.4,15,46,46
5576,35.7435748,139.8471797,4.5,14,46,46
5577,35.7066569,139.8684267,0.1,23,55,55
5578,35.6663394,139.3158056,3.4,17,57,57
5579,35.7254963,139.5381564,1.2,18,30,30
5580,35.5309058,139.7030511,5.6,31,59,59
5581,34.975562,138.3827596,2.3,8,5,8
5582,34.7108344,137.7261258,2.3,12,30,30
5583,34.7691995,137.3914662,3.4,10,50,50
5584,33.8834093,130.8752161,2.3,15,46,46
5585,33.3192865,130.5083735,,29,61,61
5586,33.2395578,131.609272,2.3,24,87,87
5587,37.9161924,139.0364126,4.5,10,42,42
5588,31.9076736,131.4202411,4.5,35,87,87
5589,36.5613254,136.6562051,2.3,8,53,53
5590,34.2305113,135.1708083,,13,38,38
5591,34.9543786,137.1743293,3.4,27,42,42
5592,130.7078911,32.8031004,1.5,29,85,85
5593,32.7502856,129.877667,,15,68,68
5594,36.6691127,136.7286582,3.4,18,57,
5595,136.6313349,36.6340761,3.4,23,21,23
5596,34.4616275,132.4075907,1.2,11,17,17
5597,38.2717202,140.7760749,2.3,4,,4
5598,36.0181135,139.1725348,2.3,4,25,4
5599,36.5771449,138.1409734,,2,30,30
5600,34.8373177,135.6149943,3.4,14,38,38
5601,33.4278305,130.2805265,,27,72,72
5602,33.4501738,129.9681335,,29,55,55
5603,130.1105022,33.2880267,,22,70,70
5604,33.2789676,129.8907931,4.5,22,72,72
5605,130.1004167,33.0934749,,22,68,68
5606,33.0971632,129.9850342,,21,74,74
5607,34.3942327,132.4592421,3.4,27,50,50
5608,34.3924217,132.4238378,1.2,5,21,5
5609,34.4691453,133.3944194,2.3,20,91,91
5610,39.747,118.71,,,,163
5611,39.51,118.681,,,,75
5612,39.432,118.919,,,,40
5613,39.907,117.745,,,,88
5614,39.9,118.899,,,,47
5615,36.33,114.601,,,,95
5616,36.44,114.671,,,,81
5617,36.291,115.154,,,,129
5618,36.549,114.788,,,,155
5619,36.811,115.181,,,,69
5620,114.879,36.918,,,,79
5621,36.482,114.952,,,,90
5622,36.541,115.3,,,,72
5623,36.347,114.926,,,,73
5624,36.785,114.951,,,,68
5625,114.514,37.441,,,,68
5626,37.488,114.7,,,,69
5627,37.354,114.752,,,,95
5628,114.667,37.121,,,,81
5629,37.021,114.681,,,,84
5630,37.62,114.918,,,,73
5631,37.234,115.03,,,,80
5632,37.522,115.242,,,,77
5633,37.074,115.133,,,,151
5634,115.029,37.063,,,,87
5635,36.99,115.264,,,,92
5636,37.078,115.678,,,,87
5637,36.871,115.501,,,,71
5638,37.364,115.412,,,,152
5639,39.109,116.029,,,,53
5640,39.393,115.713,,,,62
5641,38.851,114.194,,,,105
5642,39.269,115.814,,,,54
5643,38.748,114.976,,,,43
5644,38.692,115.764,,,,48
5645,39.048,115.868,,,,55
5646,39.359,114.698,,,,92
5647,38.705,115.16,,,,55
5648,39.347,115.479,,,,66
5649,38.62,114.725,,,,50
5650,38.488,115.578,,,,48
5651,38.85,115.15,,,,55
5652,38.453,115.462,,,,48
5653,38.982,116.09,,,,53
5654,38.428,115.322,,,,52
5655,40.677,114.917,,,,44
5656,41.165,114.726,,,,100
5657,41.836,114.585,,,,165
5658,41.668,115.681,,,,105
5659,41.085,113.978,,,,74
5660,39.846,114.596,,,,144
